AID,SID,CID,Activity Outcome,Target Accession,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Assay Type,PubMed ID,RNAi
1259392,144213850,5803,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213851,5319879,Active,AAI13617,2737,22.9752,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213852,8196,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213853,8588,Inconclusive,AAI13617,2737,6.85896,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213854,83656,Inconclusive,AAI13617,2737,43.2771,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213855,8345,Active,AAI13617,2737,34.3762,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213856,237332,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213857,32485,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213858,123458,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213859,23668568,Inconclusive,AAI13617,2737,40.8562,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213860,10685477,Inconclusive,AAI13617,2737,20.71,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213861,9889168,Active,AAI13617,2737,0.15956,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213862,75454,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213863,6950273,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213864,40399,Inconclusive,AAI13617,2737,29.4844,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213865,2375,Inconclusive,AAI13617,2737,18.933,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213866,74195,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213867,8452,Inconclusive,AAI13617,2737,4.32771,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213868,7298,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213869,70308,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213870,16211283,Inconclusive,AAI13617,2737,26.278,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213871,8372,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213872,23677963,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213873,2187,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213874,12281,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213875,4766,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213876,26295,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213877,3902,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213878,8285,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213879,30541,Inconclusive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213880,8486,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213881,129491,Inconclusive,AAI13617,2737,17.2289,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213882,66597,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213883,17113,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213884,172717,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213885,86607,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213886,11292,Inconclusive,AAI13617,2737,5.24314,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213887,6619,Active,AAI13617,2737,43.2771,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213888,14236,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213889,8314,Inconclusive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213890,10287749,Inconclusive,AAI13617,2737,4.85577,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213891,16036578,Inconclusive,AAI13617,2737,0.172289,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213892,5889,Inconclusive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213893,102861,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213894,87250,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213895,12021,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213896,440968,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213897,62655,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213898,10432339,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213899,47649,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213900,7169,Inconclusive,AAI13617,2737,27.306,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213901,28777,Inconclusive,AAI13617,2737,48.5577,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213902,31100,Inconclusive,AAI13617,2737,7.0608,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213903,1623625,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213904,75575,Inconclusive,AAI13617,2737,24.3365,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213905,18938,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213906,60196441,Inconclusive,AAI13617,2737,16.9644,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213907,7469,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213908,31289,Inconclusive,AAI13617,2737,14.4963,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213909,83511,Inconclusive,AAI13617,2737,26.2771,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213910,6437875,Inconclusive,AAI13617,2737,19.3312,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213911,8858,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213912,163934,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213913,81259,Inconclusive,AAI13617,2737,61.1306,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213914,11241,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213915,1549520,Inconclusive,AAI13617,2737,15.3553,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213916,2734161,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213917,11065,Inconclusive,AAI13617,2737,8.63492,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213918,59694,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213919,7811,Inconclusive,AAI13617,2737,43.2771,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213920,8182,Active,AAI13617,2737,68.5896,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213921,612,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213922,31492,Inconclusive,AAI13617,2737,27.306,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213923,96132,Inconclusive,AAI13617,2737,7.69588,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213924,74978,Active,AAI13617,2737,14.4963,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213925,240119,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213926,14493,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213927,38855,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213928,13109,Active,AAI13617,2737,8.97274,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213929,5362792,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213930,101010,Inconclusive,AAI13617,2737,0.57711,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213931,5281516,Active,AAI13617,2737,27.306,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213932,5365049,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213933,23670838,Inconclusive,AAI13617,2737,24.1387,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213934,35785,Inconclusive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213935,31227,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213936,6436730,Inconclusive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213937,70763,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213938,10958189,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213939,3321360,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213940,641298,Active,AAI13617,2737,27.306,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213941,78640,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213942,23679813,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213943,91410,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213944,8571,Active,AAI13617,2737,20.4766,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213945,36242,Inconclusive,AAI13617,2737,38.5708,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213946,73864,Inconclusive,AAI13617,2737,22.1952,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213947,5753,Active,AAI13617,2737,4.32771,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213948,68570,Active,AAI13617,2737,6.72861,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213949,66494,Inconclusive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213950,1752,Inconclusive,AAI13617,2737,34.3762,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213951,76262,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213952,5281708,Active,AAI13617,2737,10.0676,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213953,5870,Active,AAI13617,2737,1.65347,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213954,6197,Inconclusive,AAI13617,2737,0.0611306,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213955,12837,Inconclusive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213956,25015,Active,AAI13617,2737,10.553,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213957,10635,Active,AAI13617,2737,7.70879,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213958,104741,Active,AAI13617,2737,7.68306,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213959,5352135,Inconclusive,AAI13617,2737,15.5968,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213960,13109,Active,AAI13617,2737,8.38993,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213961,91649,Active,AAI13617,2737,19.9495,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213962,135492483,Active,AAI13617,2737,24.8944,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213963,23668198,Inconclusive,AAI13617,2737,21.4829,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213964,7381,Inconclusive,AAI13617,2737,18.9119,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213965,460,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213966,8765,Inconclusive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213967,1923,Inconclusive,AAI13617,2737,0.463238,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213968,6862,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213969,6625,Inconclusive,AAI13617,2737,40.5283,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213970,8134,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213971,7108,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213972,8814,Inconclusive,AAI13617,2737,25.9914,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213973,7175,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213974,8330,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213975,7243,Inconclusive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213976,15730,Inconclusive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213977,697993,Inconclusive,AAI13617,2737,48.3432,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213978,6492,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213979,32793,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213980,6051,Inconclusive,AAI13617,2737,86.7143,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213981,700,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213982,10693,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213983,8593,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213984,69779,Inconclusive,AAI13617,2737,1.94233,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213985,2265,Inconclusive,AAI13617,2737,25.4254,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213986,11767,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213987,4338370,Inconclusive,AAI13617,2737,9.91422,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213988,3417419,Inconclusive,AAI13617,2737,16.8543,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213989,8095,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213990,969491,Active,AAI13617,2737,24.518,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213991,7812,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213992,7475,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213993,7452,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213994,17818,Inconclusive,AAI13617,2737,64.5569,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213995,11761,Active,AAI13617,2737,16.5366,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213996,5447130,Inconclusive,AAI13617,2737,21.626,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213997,4984721,Inconclusive,AAI13617,2737,16.3203,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213998,7263,Inconclusive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144213999,8041,Inconclusive,AAI13617,2737,35.353,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214000,16329,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214001,16720,Inconclusive,AAI13617,2737,14.1506,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214002,7594,Active,AAI13617,2737,6.51088,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214003,12308,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214004,171660,Active,AAI13617,2737,2.12872,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214005,22704,Inconclusive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214006,213013,Inconclusive,AAI13617,2737,37.008,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214007,8425,Inconclusive,AAI13617,2737,28.4467,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214008,6436449,Inconclusive,AAI13617,2737,14.4719,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214009,4004,Inconclusive,AAI13617,2737,30.2872,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214010,13709,Inconclusive,AAI13617,2737,40.9802,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214011,175967,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214012,23675274,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214013,15008,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214014,11074,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214015,9223,Inconclusive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214016,3712,Inconclusive,AAI13617,2737,7.1273,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214017,11818,Active,AAI13617,2737,5.98866,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214018,2347,Inactive,AAI13617,2737,,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
1259392,144214019,6010,Active,AAI13617,2737,11.0156,Potency,qHTS assay to identify small molecule antagonists of the sonic hedgehog signaling (Shh) pathway: Summary,Summary,,
